,beg_month,product,region,district,terr,ro
4234,7/1/2017,ACUTE,A8,R801,TMV1184,10
4235,7/1/2017,ACUTE,A8,R801,TMV1284,10
4236,7/1/2017,ACUTE,A8,R802,TMV1126,24
4237,7/1/2017,ACUTE,A8,R802,TMV1127,16
4238,7/1/2017,ACUTE,A8,R802,TMV1128,8
4239,7/1/2017,ACUTE,A8,R802,TMV1129,20
4240,7/1/2017,ACUTE,A8,R803,TMV1130,25
4241,7/1/2017,ACUTE,A8,R803,TMV1131,58
4242,7/1/2017,ACUTE,A8,R803,TMV1133,24
4243,7/1/2017,ACUTE,A8,R803,TMV1134,29
4244,7/1/2017,ACUTE,A8,R803,TMV1251,15
4245,7/1/2017,ACUTE,A8,R804,TMV1233,17
4246,7/1/2017,ACUTE,A8,R804,TMV1242,23
4247,7/1/2017,ACUTE,A8,R804,TMV2139,6
4248,7/1/2017,ACUTE,A8,R805,TMV1136,21
4249,7/1/2017,ACUTE,A8,R805,TMV1137,26
4250,7/1/2017,ACUTE,A8,R805,TMV1138,38
4251,7/1/2017,ACUTE,A8,R805,TMV5011,24
4252,7/1/2017,ACUTE,A8,R806,TMV1199,44
4253,7/1/2017,ACUTE,A8,R806,TMV1200,14
4254,7/1/2017,ACUTE,A8,R806,TMV1201,17
4255,7/1/2017,ACUTE,A8,R806,TMV1202,34
4256,7/1/2017,ACUTE,A8,R806,TMV1253,11
4257,7/1/2017,ACUTE,A8,R806,TMV2201,18
4258,7/1/2017,ACUTE,A8,R807,TMV1185,18
4259,7/1/2017,ACUTE,A8,R807,TMV1187,30
4260,7/1/2017,ACUTE,A8,R807,TMV1197,29
4261,7/1/2017,ACUTE,A8,R807,TMV1241,15
4262,7/1/2017,ACUTE,A8,R830,TMV9998,1
4263,7/1/2017,ACUTE,A9,R901,TMV1189,27
4264,7/1/2017,ACUTE,A9,R901,TMV1190,21
4265,7/1/2017,ACUTE,A9,R901,TMV1222,21
4266,7/1/2017,ACUTE,A9,R901,TMV1223,20
4267,7/1/2017,ACUTE,A9,R901,TMV5020,12
4268,7/1/2017,ACUTE,A9,R902,TMV1186,32
4269,7/1/2017,ACUTE,A9,R902,TMV1194,25
4270,7/1/2017,ACUTE,A9,R902,TMV1196,28
4271,7/1/2017,ACUTE,A9,R902,TMV1198,19
4272,7/1/2017,ACUTE,A9,R902,TMV5002,22
4273,7/1/2017,ACUTE,A9,R903,TMV1191,22
4274,7/1/2017,ACUTE,A9,R903,TMV1192,24
4275,7/1/2017,ACUTE,A9,R903,TMV1220,38
4276,7/1/2017,ACUTE,A9,R903,TMV1221,9
4277,7/1/2017,ACUTE,A9,R904,TMV1207,23
4278,7/1/2017,ACUTE,A9,R904,TMV1208,38
4279,7/1/2017,ACUTE,A9,R904,TMV1209,25
4280,7/1/2017,ACUTE,A9,R904,TMV1210,55
4281,7/1/2017,ACUTE,A9,R904,TMV1217,21
4282,7/1/2017,ACUTE,A9,R905,TMV1165,26
4283,7/1/2017,ACUTE,A9,R905,TMV1166,28
4284,7/1/2017,ACUTE,A9,R905,TMV1167,9
4285,7/1/2017,ACUTE,A9,R905,TMV1168,21
4286,7/1/2017,ACUTE,A9,R905,TMV1169,35
4287,7/1/2017,ACUTE,A9,R906,TMV1195,11
4288,7/1/2017,ACUTE,A9,R906,TMV1203,31
4289,7/1/2017,ACUTE,A9,R906,TMV1204,46
4290,7/1/2017,ACUTE,A9,R906,TMV1206,28
4291,7/1/2017,ACUTE,A9,R906,TMV1248,8
4292,7/1/2017,EXTENDED,A1,R101,TSV1001,17
4293,7/1/2017,EXTENDED,A1,R101,TSV1165,19
4294,7/1/2017,EXTENDED,A1,R101,TSV1173,24
4295,7/1/2017,EXTENDED,A1,R102,TSV1006,12
4296,7/1/2017,EXTENDED,A1,R102,TSV1171,8
4297,7/1/2017,EXTENDED,A1,R102,TSV1271,19
4298,7/1/2017,EXTENDED,A1,R103,TSV1014,21
4299,7/1/2017,EXTENDED,A1,R103,TSV1015,18
4300,7/1/2017,EXTENDED,A1,R103,TSV1172,11
4301,7/1/2017,EXTENDED,A1,R103,TSV1212,11
4302,7/1/2017,EXTENDED,A1,R104,TSV1005,3
4303,7/1/2017,EXTENDED,A1,R104,TSV1013,9
4304,7/1/2017,EXTENDED,A1,R104,TSV1155,6
4305,7/1/2017,EXTENDED,A1,R105,TSV1012,12
4306,7/1/2017,EXTENDED,A1,R105,TSV1021,21
4307,7/1/2017,EXTENDED,A1,R105,TSV3027,5
4308,7/1/2017,EXTENDED,A1,R121,TSV1003,4
4309,7/1/2017,EXTENDED,A2,R201,TSV1008,31
